Player ID 	lname fname
kirbk901	Kirby Ken
kirbl101	Kirby LaRue
kirbw001	Kirby Wayne
kircm101	Kircher Mike
kirkb101	Kirk Bill
kirkt101	Kirk Tom
kirkj101	Kirke Jay
kirkw101	Kirkland Willie
kirkm001	Kirkman Michael
kirke102	Kirkpatrick Ed
kirke101	Kirkpatrick Enos
kirkd101	Kirkwood Don
kirrj101	Kirrene Joe
kirsh101	Kirsch Harry
kiseg001	Kiser Garland
kishe101	Kish Ernie
kisir101	Kisinger Rube
kisob001	Kison Bruce
kissg801	Kissell George
kissb101	Kissinger Bill
kitsf101	Kitson Frank
kitsc101	Kitsos Chris
kitth801	Kittle Hub
kittr001	Kittle Ron
kittm101	Kittridge Malachi
klaeh101	Klaerner Hugo
klagf101	Klages Fred
klasd001	Klassen Danny
klaub101	Klaus Billy
klaub102	Klaus Bobby
klawa101	Klawitter Al
klawt001	Klawitter Tom
kleeo101	Klee Ollie
kleic101	Klein Chuck
kleig901	Klein Gus
kleil101	Klein Lou
kleip001	Klein Phil
kleiu901	Kleinbacher Barney
kleih101	Kleine Hal
kleit101	Kleinhans Ted
klein101	Kleinke Nub
kleir101	Kleinow Red
klemb901	Klem Bill
klemj901	Klemm Justin
klepe101	Klepfer Ed
klesr001	Klesko Ryan
klevj101	Kleven Jay
kliee101	Klieman Ed
kliml101	Klimchock Lou
klimr101	Klimkowski Ron
klinb103	Kline Bob
klinb104	Kline Bobby
klinr102	Kline Ron
klins101	Kline Steve
klins002	Kline Steve
klinb102	Kling Bill
klinj101	Kling Johnny
klinr101	Kling Rudy
klins001	Klingenbeck Scott
klinb101	Klinger Bob
klinj102	Klinger Joe
klinj001	Klink Joe
klipj101	Klippstein Johnny
klobf101	Klobedanz Fred
klops101	Klopp Stan
klozn101	Kloza Nap
klubc001	Kluber Corey
klugj101	Klugmann Joe
klume101	Klumpp Elmer
klusb101	Klusman Billy
klust101	Kluszewski Ted
klutm101	Klutts Mickey
klutc101	Kluttz Clyde
kmakj001	Kmak Joe
knabo101	Knabe Otto
knacb001	Knackert Brent
knapc101	Knapp Chris
knapr801	Knapp Rick
knauc101	Knaupp Cotton
knauf101	Knauss Frank
knauj901	Knauss Jim
knebc001	Knebel Corey
kneir101	Kneisch Rudy
knelp101	Knell Phil
knepb001	Knepper Bob
knepc101	Knepper Charlie
knerl101	Knerr Lou
knete101	Knetzer Elmer
knica001	Knicely Alan
knica101	Knickerbocker Austin
knicb101	Knickerbocker Bill
knifc801	Kniffin Chuck
knigb001	Knight Brandon
knigb901	Knight Brian
knigg101	Knight George
knigj103	Knight Jack
knigj102	Knight John
knigj101	Knight Jonah
knigl101	Knight Lon
knigr001	Knight Ray
knisp101	Knisely Pete
knobc001	Knoblauch Chuck
knodm101	Knode Mike
knodr101	Knode Ray
knoej001	Knoedler Justin
knolp101	Knoll Punch
knolh101	Knolls Hub
knoob101	Knoop Bobby
knorr001	Knorr Randy
knotf101	Knothe Fritz
knotg101	Knothe George
knote001	Knott Eric
knotj102	Knott Jack
knotj001	Knott Jon
knotg001	Knotts Gary
knotj101	Knotts Joe
knoue101	Knouff Ed
knowj102	Knowdell Jake
knowd101	Knowles Darold
knowj101	Knowles Jimmy
knowt101	Knowlson Tom
knowb101	Knowlton Bill
knoxa101	Knox Andy
knoxc101	Knox Cliff
knoxj101	Knox John
knudk001	Knudsen Kurt
knudg001	Knudson Guido
knudm001	Knudson Mark
koban101	Koback Nick
kobam001	Kobayashi Masahide
kobek101	Kobel Kevin
kobej001	Kobernus Jeff
kocha101	Koch Alan
kochb102	Koch Barney
kochb001	Koch Billy
kochb101	Kocher Brad
koecd101	Koecher Dick
koegp101	Koegel Pete
koehb101	Koehler Ben
koehp101	Koehler Pip
koeht001	Koehler Tom
koelb001	Koelling Brian
koenl101	Koenecke Len
koenf801	Koenig Fred
koenm101	Koenig Mark
koenw101	Koenigsmark Will
koese101	Koestner Elmer
kohlh101	Kohler Henry
kohlj101	Kohlman Joe
kohlr001	Kohlmeier Ryan
kohnm001	Kohn Michael
kokod101	Kokos Dick
kolbb001	Kolb Brandon
kolbd001	Kolb Danny
kolbe101	Kolb Eddie
kolbg101	Kolb Gary
kolld101	Kolloway Don
kolll901	Kolls Lou
kolpr101	Kolp Ray
kolsk101	Kolseth Karl
kolsh101	Kolstad Hal
komae001	Komatsu Erik
komis002	Komine Shane
komis001	Komiyama Satoru
kommf101	Kommers Fred
kommb001	Komminsk Brad
konep001	Konerko Paul
konee101	Konetchy Ed
konid101	Konieczny Doug
konia101	Konikowski Alex
konnm101	Konnick Mike
konob101	Konopka Bruce
konsj101	Konstanty Jim
kontg001	Kontos George
konud001	Konuszewski Dennis
koo-d001	Koo Dae-Sung
koobe101	Koob Ernie
koonc101	Koonce Cal
koong001	Koonce Graham
koonh101	Koons Harry
koosj001	Koosman Jerry
kopag101	Kopacz George
kopfl101	Kopf Larry
kopfw101	Kopf Wally
koplh101	Koplitz Howie
koplm001	Koplove Mike
koppm101	Kopp Merlin
koppj101	Koppe Joe
kopsg101	Kopshaw George
korcs101	Korcheck Steve
koreb001	Korecky Bobby
korea101	Kores Art
korig101	Korince George
koroj001	Koronka John
korwj101	Korwan Jim
koscg901	Kosc Greg
kosca101	Kosco Andy
koshj001	Koshansky Joe
koshc101	Koshorek Clem
koskb101	Koski Bill
koskc001	Koskie Corey
kosld101	Koslo Dave
koslk001	Koslofski Kevin
kosmm101	Kosman Mike
kostj101	Kostal Joe
kostf102	Koster Fred
kostf101	Kostro Frank
kotcc001	Kotchman Casey
kotsm001	Kotsay Mark
kottg001	Kottaras George
koufs101	Koufax Sandy
koukj101	Koukalik Joe
koupl101	Koupal Lou
kouzk001	Kouzmanoff Kevin
kowaf101	Kowalik Fabian
kowib001	Kowitz Brian
koy-e101	Koy Ernie
kozaa101	Kozar Al
kozlb001	Kozlowski Ben
kozmp001	Kozma Pete
kracj101	Kracher Joe
kraej001	Kraemer Joe
krafc101	Kraft Clarence
krakj101	Krakauskas Joe
kralj101	Kralick Jack
krals101	Kraly Steve
kramj101	Kramer Jack
kramr001	Kramer Randy
kramt001	Kramer Tom
krane101	Kranepool Ed
kranr801	Kranitz Rick
krapg101	Krapp Gene
krate001	Kratz Erik
krauj101	Kraus Jack
krauc101	Krause Charlie
krauh101	Krause Harry
kraum001	Krauss Marc
kraul101	Krausse Lew
kraul102	Krausse Lew
kravk101	Kravec Ken
kravd101	Kravitz Danny
krawr001	Krawczyk Ray
kreef101	Kreeger Frank
kreem101	Kreevich Mike
krehc101	Krehmeyer Charlie
kreim101	Kreitner Mickey
kreir101	Kreitz Ralph
kremr101	Kremer Ray
kremj001	Kremers Jimmy
kremj101	Kremmel Jim
krenw001	Krenchicki Wayne
kresc101	Kress Chuck
kresr101	Kress Red
kretl101	Kretlow Lou
kreur101	Kreuger Rick
kreuc001	Kreuter Chad
kreuf101	Kreutzer Frank
kricp101	Krichell Paul
krieb101	Krieg Bill
kriek101	Krieger Kurt
krish101	Krist Howie
krivr001	Krivda Rick
krocg101	Krock Gus
kroej001	Kroeger Josh
kroez001	Kroenke Zach
krohr101	Kroh Rube
kroli001	Krol Ian
krolj801	Krol Jack
krolg101	Kroll Gary
kronj101	Kroner John
kroom001	Kroon Marc
krsnm101	Krsnich Mike
krsnr101	Krsnich Rocky
krueb001	Krueger Bill
kruee101	Krueger Ernie
krueo101	Krueger Otto
krugc101	Krug Chris
krugg101	Krug Gene
krugh101	Krug Henry
krugm101	Krug Marty
kruga102	Kruger Abe
kruga101	Kruger Art
krukj001	Kruk John
krukm001	Krukow Mike
kruma101	Krumm Al
kryhd101	Kryhoski Dick
krynd001	Krynzel Dave
kubet101	Kubek Tony
kubej002	Kubel Jason
kubej001	Kubenka Jeff
kubit101	Kubiak Ted
kubit001	Kubinski Tim
kubij101	Kubiszyn Jack
kubik001	Kubitza Kyle
kubsg101	Kubski Gil
kucaj101	Kucab Johnny
kucej101	Kucek Jack
kuckj101	Kucks Johnny
kuczs101	Kuczek Steve
kuczb101	Kuczynski Bert
kuehk801	Kuehl Karl
kuehb101	Kuehne Bill
kuenh101	Kuenn Harvey
kuhaf101	Kuhaulua Fred
kuhej101	Kuhel Joe
kuhnb101	Kuhn Bub
kuhnk101	Kuhn Kenny
kuhnw101	Kuhn Walt
kuhnc101	Kuhns Charlie
kuipd001	Kuiper Duane
kullj101	Kull John
kulpr901	Kulpa Ron
kumem101	Kume Mike
kunkb101	Kunkel Bill
kunkj001	Kunkel Jeff
kuntr001	Kuntz Rusty
kunze101	Kunz Earl
kunze001	Kunz Eddie
kuo-h001	Kuo Hong-Chih
kuroh001	Kuroda Hiroki
kuror101	Kurosaki Ryan
kurow101	Kurowski Whitey
kurth101	Kurtz Hal
kusee101	Kusel Ed
kushe101	Kush Emil
kusic101	Kusick Craig
kusna101	Kusnyer Art
kustj101	Kustus Jul
kutcr001	Kutcher Randy
kutij101	Kutina Joe
kutym101	Kutyna Marty
kutzj001	Kutzler Jerry
kuwam001	Kuwata Masumi
kuzab101	Kuzava Bob
kvasa101	Kvasnak Al
kylea101	Kyle Andy
kyles801	Kyles Stan
lastt001	La Stella Tommy
laabc101	Laabs Chet
labaj001	Labandeira Josh
labic101	Labine Clem
laboc101	Laboy Coco
laceb001	Lacey Bob
lachc101	LaChance Candy
lachb801	Lachemann Bill
lachm101	Lachemann Marcel
lachr101	Lachemann Rene
lacha101	Lachowicz Al
lackj001	Lackey John
lacku101	Lackey William
lacop101	LaCock Pete
lacof001	LaCorte Frank
lacom001	LaCoss Mike
lacyg101	Lacy Guy
lacyk001	Lacy Kerry
lacyl001	Lacy Lee
laddh101	Ladd Hi
laddp001	Ladd Pete
laded101	Lade Doyle
ladet001	Ladendorf Tyler
lades101	Ladew Steve
lafaj101	Lafata Joe
lafff101	Lafferty Flip
laffa001	Laffey Aaron
lafie101	Lafitte Ed
lafop001	LaForest Pete
lafot101	LaForest Ty
lafrr101	LaFrancois Roger
lafrb001	LaFromboise Bobby
lagam001	Laga Mike
lagaj001	Lagares Juan
lagge101	Lagger Ed
lagrl101	LaGrow Lerrin
lahab001	LaHair Bryan
lahoj101	Lahoud Joe
lahtj001	Lahti Jeff
lairb001	Laird Brandon
lairg001	Laird Gerald
lajed101	Lajeskie Dick
lajon101	Lajoie Nap
lakee101	Lake Eddie
lakef101	Lake Fred
lakej101	Lake Joe
lakej001	Lake Junior
lakes001	Lake Steve
lakea101	Lakeman Al
laket001	Laker Tim
lallb001	Lalli Blake
lallb901	Lally Bud
lalld101	Lally Dan
lamaj101	Lamabe Jack
lamaa101	LaMacchia Al
lamah101	LaManna Hank
lamar101	Lamanno Ray
lamaf101	Lamanske Frank
lamab101	Lamar Bill
lamar001	LaMarre Ryan
lamaw101	LaMaster Wayne
lambd001	Lamb David
lambh901	Lamb Harry
lambj001	Lamb Jake
lambj101	Lamb John
lambj002	Lamb John
lambl101	Lamb Lyman
lambm001	Lamb Mike
lambr101	Lamb Ray
lambc001	Lambert Chris
lambc101	Lambert Clayton
lambg101	Lambert Gene
lambj901	Lambeth Jim
lambo101	Lambeth Otis
lamba001	Lambo Andrew
lamep101	Lamers Pete
lamlf101	Lamlein Fred
lamog101	Lamont Gene
lamob101	LaMotte Bobby
lampd001	Lamp Dennis
lampk101	Lampard Keith
lamph101	Lampe Henry
lampt001	Lampkin Tom
lampi901	Lamplugh Ian
lanad101	Lanahan Dick
lancl001	Lancaster Les
lancg101	Lance Gary
lancr001	Lancellotti Rick
landd103	Land Doc
landg101	Land Grover
landk101	Landenberger Ken
lands901	Landes Stan
landr001	Landestoy Rafael
landb101	Landis Bill
landd102	Landis Doc
landj103	Landis Jim
landk001	Landreaux Ken
landl101	Landreth Larry
landh101	Landrith Hobie
landb001	Landrum Bill
landc001	Landrum Ced
landd101	Landrum Don
landj102	Landrum Jesse
landj101	Landrum Joe
landt001	Landrum Tito
lanec101	Lane Chappy
laned101	Lane Dick
lanef901	Lane Frank
laneh101	Lane Hunter
lanej001	Lane Jason
lanej101	Lane Jerry
lanem101	Lane Marvin
lanfs101	Lanford Sam
lanfw101	Lanfranconi Walt
langc101	Lang Chip
langd102	Lang Don
langm101	Lang Marty
langj901	Langden Joseph
langb102	Lange Bill
langd101	Lange Dick
lange101	Lange Erv
langf101	Lange Frank
langr002	Langerhans Ryan
langr001	Langford Rick
langs101	Langford Sam
langb101	Langsford Bob
langm001	Langston Mark
langm002	Langwell Matt
lanih101	Lanier Hal
lanim101	Lanier Max
lanir101	Lanier Rimp
lanic901	Lanigan Charles
lankf001	Lankford Frank
lankr001	Lankford Ray
lannj001	Lannan John
lannj101	Lanning Johnny
lannr101	Lanning Red
lannt101	Lanning Tom
lansc001	Lansford Carney
lansj101	Lansford Joe
lansg101	Lansing Gene
lansm001	Lansing Mike
lapap102	LaPalme Paul
lapap101	Lapan Pete
lapir901	LaPierre Richard
lapia101	Lapihuska Andy
lapod001	LaPoint Dave
lapor101	LaPointe Ralph
lapom001	LaPorta Matt
lapof101	LaPorte Frank
lappj101	Lapp Jack
laraj001	Lara Juan
laray001	Lara Yovanny
larij001	Larish Jeff
larkn101	Larker Norm
larku101	Larkin 
larka001	Larkin Andy
larkb001	Larkin Barry
larke101	Larkin Ed
larkg001	Larkin Gene
larkh101	Larkin Henry
larkp101	Larkin Pat
larks001	Larkin Stephen
larks101	Larkin Steve
larkt101	Larkin Terry
larmb101	Larmore Bob
larog001	LaRocca Greg
laroa001	LaRoche Adam
laroa002	LaRoche Andy
larod101	LaRoche Dave
laros101	LaRocque Sam
laroj101	LaRose John
larov101	LaRose Vic
laroh101	LaRoss Harry
larsd102	Larsen Don
larss101	Larsen Swede
larsb001	Larson Brandon
larsd101	Larson Dan
laruj001	LaRue Jason
larut101	LaRussa Tony
larya101	Lary Al
laryf101	Lary Frank
laryl101	Lary Lyn
lashf101	Lasher Fred
laskb001	Laskey Bill
laslb101	Lasley Bill
lasot101	Lasorda Tom
lassd101	Lassetter Don
latha101	Latham Arlie
lathb001	Latham Bill
lathc001	Latham Chris
lathj101	Latham Jumbo
lathc101	Lathers Chick
lathb101	Lathrop Bill
latit101	Latimer Tacks
latmb101	Latman Barry
latom001	Latos Mat
lattb101	Lattimore Bill
lau-c101	Lau Charlie
laudb901	Laude Bill
laudb101	Lauder Billy
laudt001	Laudner Tim
lauec101	Lauer Chuck
laugb101	Laughlin Ben
lougw901	Laughlin William
lautb101	Lauterborn Bill
lauzg101	Lauzerique George
lauzj901	Lauzon Jacques
lavac101	Lavagetto Cookie
lavam001	LaValliere Mike
lavad101	Lavan Doc
lavar001	Lavarnway Ryan
laveg001	Lavelle Gary
lavej101	Lavender Jimmy
lavia101	LaVigne Art
lavij101	Lavin Johnny
law-r101	Law Ron
law-r001	Law Rudy
law-v001	Law Vance
law-v101	Law Vern
lawig101	Lawing Garland
lawlj901	Lawler John
lawlt001	Lawless Tom
lawlm101	Lawlor Mike
lawrb101	Lawrence Bill
lawrb102	Lawrence Bob
lawrb001	Lawrence Brian
lawrb103	Lawrence Brooks
lawrj101	Lawrence Jim
lawrj001	Lawrence Joe
lawrs001	Lawrence Sean
lawrb002	Lawrie Brett
lawro101	Lawry Otis
lawsa101	Lawson Al
lawsb901	Lawson Bill
lawsb101	Lawson Bob
lawsr101	Lawson Roxie
lawss101	Lawson Steve
lawtm001	Lawton Marcus
lawtm002	Lawton Matt
laxtb101	Laxton Bill
laxtb001	Laxton Brett
layat001	Layana Tim
laydg101	Layden Gene
laydp101	Layden Pete
laynh102	Layne Herman
laynh101	Layne Hillis
laynj901	Layne Jerry
laynt001	Layne Tom
laytl101	Layton Les
lazad101	Lazar Danny
lazar901	Lazar Richie
lazor001	Lazo Raudel
lazoj101	Lazor Johnny
lazoj001	Lazorko Jack
lazzt101	Lazzeri Tony
lea-c001	Lea Charlie
leacb001	Leach Brent
leacf101	Leach Freddy
leach901	Leach Harry
leacj001	Leach Jalal
leacr001	Leach Rick
leact001	Leach Terry
leact101	Leach Tommy
leadb801	Leadley Bob
leagb001	League Brandon
leahd101	Leahy Dan
leaht101	Leahy Tom
leakm001	Leake Mike
leall001	Leal Luis
learf102	Lear Fred
leark101	Lear King
learb101	Leard Bill
learf101	Leary Frank
learj102	Leary Jack
learj101	Leary John
learr801	Leary Rob
leart001	Leary Tim
leath101	Leathers Hal
leatj001	Leathersich Jack
lebee101	Leber Emil
leblw001	LeBlanc Wade
lebob101	LeBourveau Bevo
leclg101	LeClair George
leclu901	LeClerc 
lecrm001	LeCroy Matt
lecus001	LeCure Sam
ledbr101	Ledbetter Razor
leder001	Ledee Ricky
ledea001	Ledesma Aaron
ledew001	Ledezma Wil
ledwm101	Ledwith Mike
lee-b103	Lee Bill
lee-b101	Lee Bill
lee-b102	Lee Billy
lee-b104	Lee Bob
lee-c004	Lee C.C.
lee-c001	Lee Carlos
lee-c101	Lee Cliff
lee-c003	Lee Cliff
lee-c002	Lee Corey
lee-d003	Lee David
lee-d001	Lee Derek
lee-d002	Lee Derrek
lee-d102	Lee Don
lee-d101	Lee Dud
lee-h101	Lee Hal
lee-l102	Lee Leonidas
lee-l101	Lee Leron
lee-m001	Lee Manuel
lee-m101	Lee Mark
lee-m002	Lee Mark
lee-m102	Lee Mike
lee-r101	Lee Roy
lee-s001	Lee Sang-Hoon
lee-t001	Lee Terry
lee-t101	Lee Thornton
lee-t102	Lee Tom
lee-t002	Lee Travis
lee-w101	Lee Watty
lee-z001	Lee Zach
leekg101	Leek Gene
leepd001	Leeper Dave
leesg101	Lees George
leesc001	Leesman Charlie
leevs101	Leever Sam
lefeb101	LeFebvre Bill
lefej101	Lefebvre Jim
lefej001	Lefebvre Joe
lefea101	Lefevre Al
leffc001	Lefferts Craig
leflw101	Lefler Wade
leflr101	LeFlore Ron
leftp001	Leftwich Phil
legel101	Legett Lou
leggg001	Legg Greg
lehaj101	Lehan James
leham101	Lehane Mike
leher101	Leheny Regis
lehej101	Lehew Jim
lehmk101	Lehman Ken
lehnp101	Lehner Paul
lehrc101	Lehr Clarence
lehrj001	Lehr Justin
lehrn101	Lehr Norm
leibh101	Leiber Hank
leibn101	Leibold Nemo
leibc001	Leibrandt Charlie
leicj001	Leicester Jon
leife101	Leifer Elmer
leifl101	Leifield Lefty
leigj101	Leighton John
leinb101	Leinhauser Bill
leipe101	Leip Ed
leipd001	Leiper Dave
leipj101	Leiper Jack
leipt801	Leiper Tim
leisj001	Leister John
leita001	Leiter Al
leitm001	Leiter Mark
leitb101	Leith Bill
leitd102	Leitner Doc
leitd101	Leitner Dummy
leius001	Leius Scott
lejaf101	Leja Frank
lejel101	Lejeune Sheldon
lejod101	LeJohn Don
lelib101	Lelivelt Bill
lelij101	Lelivelt Jack
lemad001	LeMahieu DJ
lemad101	Lemanczyk Dave
lemad102	Lemaster Denny
lemaj001	LeMaster Johnnie
lemad103	LeMay Dick
lembs101	Lembo Steve
lemkm001	Lemke Mark
lemob101	Lemon Bob
lemoc001	Lemon Chet
lemoj101	Lemon Jim
lemod101	Lemonds Dave
lemom101	Lemongello Mark
lenhd101	Lenhardt Don
lennb101	Lennon Bill
lennb102	Lennon Bob
lenne101	Lennon Ed
lennp001	Lennon Pat
lenne102	Lennox Ed
lentj101	Lentine Jim
leutu101	Lenz David
leona001	Leon Arnold
leond002	Leon Danny
leone102	Leon Eddie
leoni101	Leon Izzy
leonj002	Leon Jose
leonm101	Leon Max
leons001	Leon Sandy
leonu101	Leonard 
leona101	Leonard Andy
leond001	Leonard Dennis
leond102	Leonard Dutch
leond103	Leonard Dutch
leone101	Leonard Elmer
leonj901	Leonard J.
leonj001	Leonard Jeffrey
leonj101	Leonard Joe
leonm001	Leonard Mark
leond003	Leone Dominic
leonj003	Leone Justin
leond101	Leonhard Dave
leopr101	Leopold Rudy
leovj101	Leovich John
lepct101	Lepcio Ted
lepip101	LePine Pete
leppt901	Lepperd Tom
leppd102	Leppert Don
leppd101	Leppert Don
lercr001	Lerch Randy
lercd101	Lerchen Dutch
lercg101	Lerchen George
lerea001	Lerew Anthony
leriw101	Lerian Walt
leroc001	Leroux Chris
leroi901	Leroy Isaac
leroj001	LeRoy John
lerol101	LeRoy Louis
lersb101	Lersch Barry
lerus001	Lerud Steven
leshb001	Lesher Brian
leshd101	Leshnock Don
leskc001	Leskanic Curt
leslb001	Lesley Brad
leslr101	Leslie Roy
lesls101	Leslie Sam
lestj001	Lester Jon
letcc101	Letchas Charlie
letct101	Letcher Tom
lettj801	Lett Jim
levaj101	Levan Jesse
levad801	LeVangie Dana
levew101	Leverenz Walt
leved101	Leverett Dixie
leveh101	Leverette Hod
levej901	Levet Jay
levej101	Levey Jim
levia001	Levine Al
levic101	Levis Charlie
levij001	Levis Jesse
levra001	Levrault Allen
levsd101	Levsen Dutch
levye101	Levy Ed
levyl801	Levy Len
lewad101	Lewallyn Dennis
lewad102	Lewandowski Dan
lewiu101	Lewis 
lewia101	Lewis Allan
lewib102	Lewis Bert
lewib101	Lewis Bill
lewib103	Lewis Buddy
lewic001	Lewis Colby
lewid001	Lewis Darren
lewid101	Lewis Duffy
lewif101	Lewis Fred
lewif001	Lewis Fred
lewij101	Lewis Jack
lewij003	Lewis Jensen
lewij001	Lewis Jim
lewij002	Lewis Jim
lewij102	Lewis Johnny
lewim001	Lewis Mark
lewip101	Lewis Phil
lewir001	Lewis Richie
lewir002	Lewis Rommie
lewis001	Lewis Scott
lewis002	Lewis Scott
lewit101	Lewis Ted
ley-t101	Ley Terry
leylj801	Leyland Jim
leyrj001	Leyritz Jim
leyvn801	Leyva Nick
lezcc101	Lezcano Carlos
lezcs001	Lezcano Sixto
libbs101	Libby Steve
libea001	Liberatore Adam
libka101	Libke Al
librf101	Libran Frankie
lickj101	Lickert John
liddd001	Liddell Dave
lidda001	Liddi Alex
liddd101	Liddle Don
lidds801	Liddle Steve
lidgb001	Lidge Brad
lidlc001	Lidle Cory
liebd101	Lieber Dutch
liebj001	Lieber Jon
liebm001	Lieberthal Mike
liebg101	Liebhardt Glenn
liebg102	Liebhardt Glenn
liefj001	Liefer Jeff
liesf101	Liese Fred
ligtk001	Ligtenberg Kerry
lillb102	Lillard Bill
lillg101	Lillard Gene
lillb001	Lillibridge Brent
lillj101	Lillie Jim
lilld001	Lilliquist Derek
lillb101	Lillis Bob
lillt001	Lilly Ted
lim-c001	Lim Chang-Yong
limaj001	Lima Jose
limml101	Limmer Lou
lin-c001	Lin Che-Hsuan
linaj801	Linares Julio
linar001	Linares Rufino
linct001	Lincecum Tim
lincb001	Lincoln Brad
lince101	Lincoln Ezra
lincf901	Lincoln Fred
lincm001	Lincoln Mike
linda001	Lind Adam
lindc104	Lind Carl
lindj103	Lind Jack
lindj002	Lind Jose
lindv101	Lindaman Vive
linde102	Lindbeck Em
lindp101	Lindblad Paul
lindj004	Lindblom Josh
lindl101	Linde Lyman
lindj101	Lindell Johnny
lindj001	Lindeman Jim
lindb101	Lindemann Bob
linde101	Lindemann Ernie
lindt001	Linden Todd
lindw101	Linden Walt
lindj005	Lindgren Jacob
lindf001	Lindor Francisco
lindc103	Lindquist Carl
lindb102	Lindsay Bill
lindc101	Lindsay Chris
linds001	Lindsay Shane
lindb001	Lindsey Bill
lindd001	Lindsey Doug
lindj102	Lindsey Jim
lindj003	Lindsey John
lindr001	Lindsey Rod
linda101	Lindstrom Axel
lindc102	Lindstrom Charlie
lindf101	Lindstrom Freddie
lindm001	Lindstrom Matt
lines001	Linebrink Scott
lined101	Lines Dick
linhc101	Linhart Carl
linic001	Liniak Cole
linkf101	Link Fred
linkj001	Link Jon
linke101	Linke Ed
linsj901	Linsalata Joe
lintr101	Lint Royce
lintb101	Linton Bob
lintd001	Linton Doug
lintl101	Lintz Larry
linzp101	Linz Phil
linzf101	Linzy Frank
lipea101	LiPetri Angelo
lipoj101	Lipon Johnny
lippt101	Lipp Tom
lipsn101	Lipscomb Nig
lipsb101	Lipski Bob
liraf001	Lira Felipe
lirif001	Liriano Francisco
lirin001	Liriano Nelson
lirip001	Liriano Pedro
lirir001	Liriano Rymer
lis-j101	Lis Joe
liseh101	Lisenbee Hod
lisir101	Lisi Rick
liska101	Liska Ad
listp001	Listach Pat
listp101	Lister Pete
litsj001	Litsch Jesse
littm101	Littell Mark
littb001	Little Bryan
littg801	Little Grady
litth101	Little Harry
littj103	Little Jack
littj101	Little Jeff
littm001	Little Mark
litts001	Little Scott
littw901	Little Will
littd102	Littlefield Dick
littj102	Littlefield John
littc101	Littlejohn Carlisle
littd101	Littlejohn Dennis
littl101	Littleton Larry
littw001	Littleton Wes
littg001	Litton Greg
littj104	Littrell Jack
litwd101	Litwhiler Danny
liveb101	Lively Buddy
livej101	Lively Jack
livew101	Livengood Wes
livib001	Livingston Bobby
livim101	Livingston Mickey
livip101	Livingston Paddy
livij101	Livingstone Jake
livis001	Livingstone Scott
liz-r001	Liz Radhames
lizoa101	Lizotte Abel
llenw101	Llenas Winston
llewc101	Llewellyn Clem
lloyg001	Lloyd Graeme
lo--c001	Lo Chia-Jen
lodup001	Lo Duca Paul
loaie001	Loaiza Esteban
loanm101	Loan Mike
loanb101	Loane Bob
lobaj001	Lobaton Jose
lobeb801	Lobe Bill
lobef101	Lobert Frank
lobeh101	Lobert Hans
lobsk001	Lobstein Kyle
lochh101	Lochhead Harry
lockd101	Lock Don
lockb101	Locke Bobby
lockc101	Locke Chuck
lockj001	Locke Jeff
lockm102	Locke Marshall
lockr101	Locke Ron
lockm901	Locke William
lockb102	Locker Bob
lockk001	Lockhart Keith
lockg101	Locklear Gene
locks102	Locklin Stu
lockw101	Lockman Whitey
lockm101	Lockwood Milo
locks101	Lockwood Skip
lodid101	Lodigiani Dario
loe-k001	Loe Kameron
loebj901	Loeber Jerry
loepg101	Loepp George
loesb101	Loes Billy
loewa001	Loewen Adam
loewc001	Loewer Carlton
loftj001	Lofton James
loftk001	Lofton Kenny
loftd101	Loftus Dick
loftf101	Loftus Frank
loftt101	Loftus Tom
logab101	Logan Bob
logab001	Logan Boone
logaj101	Logan Johnny
logan001	Logan Nook
lohmp101	Lohman Pete
lohrh101	Lohr Howard
lohrj101	Lohrke Jack
lohrb101	Lohrman Bill
lohsk001	Lohse Kyle
loisa101	Lois Alberto
loisr001	Loiselle Rich
lolim101	Lolich Mickey
lolir101	Lolich Ron
lolls101	Lollar Sherm
lollt001	Lollar Tim
lollr001	Lollis Ryan
lollm901	Lollo Mark
lomad001	Loman Doug
lomas001	Lomasney Steve
lombg001	Lombard George
lombe101	Lombardi Ernie
lombp001	Lombardi Phil
lombv101	Lombardi Vic
lombl101	Lombardo Lou
lombs001	Lombardozzi Steve
lombs002	Lombardozzi Steve
lomok001	Lomon Kevin
lonbj101	Lonborg Jim
lonew101	Lonergan Walter
lonej001	Loney James
longb002	Long Bill
longb902	Long Billy
longb001	Long Bob
longb901	Long Bob
longd101	Long Dale
longd102	Long Dan
longd801	Long Don
longh101	Long Herman
longj101	Long Jeoff
longj102	Long Jim
longj103	Long Jimmie
longj001	Long Joey
longk801	Long Kevin
longl101	Long Lep
longr101	Long Red
longr001	Long Ryan
longt002	Long Terrence
longu101	Long Tom
